offset,tt,src_easting_original,src_northing_original,src_elevation,rec_easting_original,rec_northing_original,rec_elevation,src_easting,src_northing,rec_easting,rec_northing,src_name,rec_name
1056.66,,2702323.54,1172975.8,2271.06,2701793.48999,1172061.7000122,1752.1,1123.5400000000373,1475.8000000000466,593.4899900001474,561.7000122000463,1124_1476, 593_ 562
1057.52,,2702349.85,1173024.38,2274.19,2701820.399994,1172108.9400024,1771.72,1149.8500000000931,1524.3799999998882,620.3999939998612,608.9400023999624,1150_1524, 620_ 609
1063.05,,2701617.309998,1171755.4000244,1566.17,2702126.049999,1172688.81,2139.08,417.30999800004065,255.40002440009266,926.049999000039,1188.8100000000559, 417_ 255, 926_1189
1063.88,,2701680.690002,1171863.0999756,1625.16,2702209.7,1172786.13,2213.84,480.69000199995935,363.09997559990734,1009.7000000001863,1286.1299999998882, 481_ 363,1010_1286
1064.17,,2701794.130005,1172053.4899902,1750.74,2702318.96,1172979.24,2270.17,594.1300050001591,553.4899901999161,1118.9599999999627,1479.2399999999907, 594_ 553,1119_1479
1064.78,,2703042.85,1172938.58,2263.61,2701978.150002,1172925.37,2211.23,1842.8500000000931,1438.5800000000745,778.1500019999221,1425.3700000001118,1843_1439, 778_1425
1065.03,,2702929.54,1172940.78,2285.34,2701864.630005,1172924.99,2175.24,1729.5400000000373,1440.780000000028,664.6300050001591,1424.9899999999907,1730_1441, 665_1425
1065.5,,2701820.700012,1172102.5400085,1769.89,2702347.76,1173028.55,2274.81,620.700011999812,602.5400084999856,1147.7599999997765,1528.5500000000466, 621_ 603,1148_1529
1065.98,,2701733.420013,1171957.4400024,1687.45,2702265.92,1172880.89,2238.28,533.4200129997917,457.4400023999624,1065.9199999999255,1380.8899999998976, 533_ 457,1066_1381
1066.24,,2702294.31,1172926.25,2260.6,2701738.170013,1172016.539978,1711.47,1094.3100000000559,1426.25,538.1700129997917,516.5399780001026,1094_1426, 538_ 517
1066.7,,2702987.34,1172939.48,2274.64,2701920.740005,1172924.93,2194.75,1787.339999999851,1439.4799999999814,720.7400050000288,1424.9299999999348,1787_1439, 721_1425
1067.52,,2702265.08,1172876.49,2236.29,2701709.220001,1171965.1099854,1676.29,1065.0800000000745,1376.4899999999907,509.2200009999797,465.1099853999913,1065_1376, 509_ 465
1067.88,,2702874.94,1172937.83,2289.76,2701807.160004,1172922.99,2159.89,1674.9399999999441,1437.8300000000745,607.1600040001795,1422.9899999999907,1675_1438, 607_1423
1067.9,,2701762.579987,1172003.8699951,1716.71,2702293.0,1172930.73,2261.99,562.5799870002083,503.86999509995803,1093.0,1430.7299999999814, 563_ 504,1093_1431
1068.48,,2701647.559998,1171813.8499756,1594.16,2702181.84,1172739.16,2178.28,447.55999800004065,313.84997559990734,981.839999999851,1239.1599999999162, 448_ 314, 982_1239
1068.88,,2702174.029999,1172736.72,2177.18,2701626.600006,1171818.6699829,1586.54,974.0299990000203,1236.719999999972,426.6000060001388,318.6699828999117, 974_1237, 427_ 319
1069.84,,2701706.309998,1171905.3699951,1654.35,2702238.04,1172833.71,2226.58,506.30999800004065,405.36999509995803,1038.0400000000373,1333.7099999999627, 506_ 405,1038_1334
1070.2,,2702240.51,1172828.18,2226.41,2701680.730011,1171916.0499878,1645.19,1040.5099999997765,1328.1799999999348,480.7300109998323,416.04998779995367,1041_1328, 481_ 416
1070.5,,2702349.85,1173024.38,2274.19,2701793.089996,1172110.0599976,1763.93,1149.8500000000931,1524.3799999998882,593.0899959998205,610.0599976000376,1150_1524, 593_ 610
1070.83,,2702211.29,1172778.71,2209.33,2701651.690002,1171865.7399902,1612.8,1011.2900000000373,1278.7099999999627,451.69000199995935,365.73999019991606,1011_1279, 452_ 366
1071.4,,2702323.54,1172975.8,2271.06,2701766.149994,1172060.8099976,1744.27,1123.5400000000373,1475.8000000000466,566.1499939998612,560.8099976000376,1124_1476, 566_ 561
1076.82,,2701680.690002,1171863.0999756,1625.16,2702195.71,1172808.77,2224.58,480.69000199995935,363.09997559990734,995.7099999999627,1308.7700000000186, 481_ 363, 996_1309
1076.88,,2701820.700012,1172102.5400085,1769.89,2702331.8,1173050.41,2279.13,620.700011999812,602.5400084999856,1131.7999999998137,1550.4099999999162, 621_ 603,1132_1550
1078.4,,2701794.130005,1172053.4899902,1750.74,2702306.6,1173002.34,2266.94,594.1300050001591,553.4899901999161,1106.6000000000931,1502.3400000000838, 594_ 553,1107_1502
1078.9,,2701647.559998,1171813.8499756,1594.16,2702166.300003,1172759.86,2189.56,447.55999800004065,313.84997559990734,966.3000030000694,1259.8600000001024, 448_ 314, 966_1260
1079.05,0.47007,2703042.85,1172938.58,2263.61,2701963.849998,1172948.79,2215.81,1842.8500000000931,1438.5800000000745,763.8499980000779,1448.7900000000373,1843_1439, 764_1449
1079.39,,2702265.08,1172876.49,2236.29,2701724.109985,1171942.4500122,1676.37,1065.0800000000745,1376.4899999999907,524.1099849999882,442.45001220004633,1065_1376, 524_ 442
1079.57,,2702153.959999,1172681.68,2138.66,2701612.100006,1171747.9500122,1560.51,953.959999000188,1181.6799999999348,412.1000060001388,247.95001220004633, 954_1182, 412_ 248
1080.06,,2702211.29,1172778.71,2209.33,2701668.609985,1171844.8800049,1610.52,1011.2900000000373,1278.7099999999627,468.6099849999882,344.88000490004197,1011_1279, 469_ 345
1080.4,,2701733.420013,1171957.4400024,1687.45,2702251.52,1172905.51,2246.42,533.4200129997917,457.4400023999624,1051.5200000000186,1405.5100000000093, 533_ 457,1052_1406
1080.82,,2702929.54,1172940.78,2285.34,2701848.729996,1172946.28,2176.58,1729.5400000000373,1440.780000000028,648.7299959999509,1446.280000000028,1730_1441, 649_1446
1081.39,,2702174.029999,1172736.72,2177.18,2701641.209991,1171795.710022,1584.99,974.0299990000203,1236.719999999972,441.20999100012705,295.71002199989744, 974_1237, 441_ 296
1081.51,,2702987.34,1172939.48,2274.64,2701905.860001,1172947.34,2197.15,1787.339999999851,1439.4799999999814,705.8600010001101,1447.3400000000838,1787_1439, 706_1447
1082.73,,2701762.579987,1172003.8699951,1716.71,2702278.58,1172955.73,2267.73,562.5799870002083,503.86999509995803,1078.5800000000745,1455.7299999999814, 563_ 504,1079_1456
1082.85,,2702294.31,1172926.25,2260.6,2701751.700012,1171989.1599731,1706.44,1094.3100000000559,1426.25,551.700011999812,489.1599731000606,1094_1426, 552_ 489
1082.98,,2702874.94,1172937.83,2289.76,2701791.98999,1172945.31,2159.6,1674.9399999999441,1437.8300000000745,591.9899900001474,1445.3100000000559,1675_1438, 592_1445
1083.58,,2702240.51,1172828.18,2226.41,2701695.600006,1171891.5800171,1644.18,1040.5099999997765,1328.1799999999348,495.6000060001388,391.5800171000883,1041_1328, 496_ 392
1083.62,,2701706.309998,1171905.3699951,1654.35,2702223.07,1172857.84,2233.41,506.30999800004065,405.36999509995803,1023.0699999998324,1357.8400000000838, 506_ 405,1023_1358
1083.63,,2702349.85,1173024.38,2274.19,2701806.899994,1172086.5799866,1761.32,1149.8500000000931,1524.3799999998882,606.8999939998612,586.5799865999725,1150_1524, 607_ 587
1084.39,,2702323.54,1172975.8,2271.06,2701779.410004,1172037.8099976,1739.7,1123.5400000000373,1475.8000000000466,579.4100040001795,537.8099976000376,1124_1476, 579_ 538
1091.16,,2701820.700012,1172102.5400085,1769.89,2702361.13,1173050.47,2284.35,620.700011999812,602.5400084999856,1161.1299999998882,1550.469999999972, 621_ 603,1161_1550
1091.63,,2701617.309998,1171755.4000244,1566.17,2702139.650002,1172713.95,2157.4,417.30999800004065,255.40002440009266,939.6500019999221,1213.9499999999534, 417_ 255, 940_1214
1092.74,,2701680.690002,1171863.0999756,1625.16,2702224.83,1172810.73,2227.56,480.69000199995935,363.09997559990734,1024.8300000000745,1310.7299999999814, 481_ 363,1025_1311
1092.93,,2701794.130005,1172053.4899902,1750.74,2702335.16,1173003.11,2271.69,594.1300050001591,553.4899901999161,1135.160000000149,1503.1100000001024, 594_ 553,1135_1503
1093.36,,2703042.85,1172938.58,2263.61,2701949.570007,1172925.66,2205.37,1842.8500000000931,1438.5800000000745,749.5700070001185,1425.6599999999162,1843_1439, 750_1426
1094.58,,2702929.54,1172940.78,2285.34,2701835.130005,1172921.22,2172.31,1729.5400000000373,1440.780000000028,635.1300050001591,1421.219999999972,1730_1441, 635_1421
1094.84,,2702211.29,1172778.71,2209.33,2701640.200012,1171844.6199951,1600.72,1011.2900000000373,1278.7099999999627,440.200011999812,344.61999509995803,1011_1279, 440_ 345
1095.35,,2701733.420013,1171957.4400024,1687.45,2702280.46,1172906.41,2250.42,533.4200129997917,457.4400023999624,1080.4599999999627,1406.4099999999162, 533_ 457,1080_1406
1095.53,,2702987.34,1172939.48,2274.64,2701891.929993,1172923.1,2186.38,1787.339999999851,1439.4799999999814,691.9299929998815,1423.1000000000931,1787_1439, 692_1423
1095.97,,2702294.31,1172926.25,2260.6,2701723.329987,1171990.7700195,1693.07,1094.3100000000559,1426.25,523.3299870002083,490.7700195000507,1094_1426, 523_ 491
1096.08,,2701762.579987,1172003.8699951,1716.71,2702306.12,1172955.69,2270.57,562.5799870002083,503.86999509995803,1106.1200000001118,1455.6899999999441, 563_ 504,1106_1456
1096.79,,2702174.029999,1172736.72,2177.18,2701611.869995,1171794.9500122,1571.7,974.0299990000203,1236.719999999972,411.86999499984086,294.95001220004633, 974_1237, 412_ 295
1096.95,,2702265.08,1172876.49,2236.29,2701694.690002,1171939.5,1658.95,1065.0800000000745,1376.4899999999907,494.69000199995935,439.5,1065_1376, 495_ 440
1097.54,,2701706.309998,1171905.3699951,1654.35,2702251.29,1172858.05,2230.17,506.30999800004065,405.36999509995803,1051.2900000000373,1358.0500000000466, 506_ 405,1051_1358
1098.19,,2702240.51,1172828.18,2226.41,2701666.73999,1171891.7999878,1629.6,1040.5099999997765,1328.1799999999348,466.7399900001474,391.79998779995367,1041_1328, 467_ 392
1098.5,,2702323.54,1172975.8,2271.06,2701752.899994,1172037.1400146,1727.92,1123.5400000000373,1475.8000000000466,552.8999939998612,537.1400146000087,1124_1476, 553_ 537
1098.95,,2702349.85,1173024.38,2274.19,2701778.470001,1172085.6499939,1754.95,1149.8500000000931,1524.3799999998882,578.4700009999797,585.6499938999768,1150_1524, 578_ 586
1105.2,,2701923.559998,1172938.77,2199.99,2703028.76,1172938.28,2265.61,723.5599980000407,1438.7700000000186,1828.7599999997765,1438.280000000028, 724_1439,1829_1438
1105.46,,2701680.690002,1171863.0999756,1625.16,2702209.81,1172833.71,2229.32,480.69000199995935,363.09997559990734,1009.8100000000559,1333.7099999999627, 481_ 363,1010_1334
1105.84,,2701794.130005,1172053.4899902,1750.74,2702319.28,1173026.68,2271.72,594.1300050001591,553.4899901999161,1119.279999999795,1526.6799999999348, 594_ 553,1119_1527
1105.93,,2702874.94,1172937.83,2289.76,2701769.100006,1172951.99,2142.34,1674.9399999999441,1437.8300000000745,569.1000060001388,1451.9899999999907,1675_1438, 569_1452
1106.15,,2701617.309998,1171755.4000244,1566.17,2702168.440002,1172714.47,2163.28,417.30999800004065,255.40002440009266,968.4400019999593,1214.469999999972, 417_ 255, 968_1214
1106.22,,2701865.770004,1172939.88,2179.24,2702971.99,1172938.18,2277.26,665.7700040000491,1439.8799999998882,1771.9900000002235,1438.1799999999348, 666_1440,1772_1438
1106.7,,2701810.019989,1172939.62,2166.88,2702916.72,1172938.12,2283.95,610.0199890001677,1439.6200000001118,1716.720000000205,1438.1200000001118, 610_1440,1717_1438
1107.62,,2701977.199997,1172938.14,2216.54,2703084.82,1172938.4,2253.27,777.1999969999306,1438.1399999998976,1884.8199999998324,1438.3999999999069, 777_1438,1885_1438
1107.67,,2701733.420013,1171957.4400024,1687.45,2702263.91,1172929.81,2258.07,533.4200129997917,457.4400023999624,1063.910000000149,1429.8100000000559, 533_ 457,1064_1430
1107.75,,2701706.309998,1171905.3699951,1654.35,2702236.39,1172878.06,2235.28,506.30999800004065,405.36999509995803,1036.3900000001304,1378.0600000000559, 506_ 405,1036_1378
1107.88,0.47525,2703042.85,1172938.58,2263.61,2701935.009995,1172948.2,2206.52,1842.8500000000931,1438.5800000000745,735.0099949999712,1448.1999999999534,1843_1439, 735_1448
1108.02,,2701762.579987,1172003.8699951,1716.71,2702290.8,1172977.88,2267.66,562.5799870002083,503.86999509995803,1090.7999999998137,1477.8799999998882, 563_ 504,1091_1478
1108.13,,2701647.559998,1171813.8499756,1594.16,2702181.19,1172785.03,2208.35,447.55999800004065,313.84997559990734,981.1899999999441,1285.030000000028, 448_ 314, 981_1285
1108.56,,2702265.08,1172876.49,2236.29,2701709.709991,1171917.0800171,1658.83,1065.0800000000745,1376.4899999999907,509.70999100012705,417.0800171000883,1065_1376, 510_ 417
1108.95,,2702929.54,1172940.78,2285.34,2701820.600006,1172946.14,2171.41,1729.5400000000373,1440.780000000028,620.6000060001388,1446.1399999998976,1730_1441, 621_1446
1109.14,,2702211.29,1172778.71,2209.33,2701653.850006,1171819.8300171,1596.03,1011.2900000000373,1278.7099999999627,453.8500060001388,319.8300171000883,1011_1279, 454_ 320
1109.65,,2702987.34,1172939.48,2274.64,2701877.710007,1172946.4,2186.18,1787.339999999851,1439.4799999999814,677.7100069997832,1446.3999999999069,1787_1439, 678_1446
1109.94,,2702174.029999,1172736.72,2177.18,2701625.339996,1171771.8800049,1573.75,974.0299990000203,1236.719999999972,425.33999599982053,271.88000490004197, 974_1237, 425_ 272
1110.36,,2702240.51,1172828.18,2226.41,2701681.519989,1171868.789978,1627.1,1040.5099999997765,1328.1799999999348,481.5199890001677,368.78997800010256,1041_1328, 482_ 369
1110.88,,2702294.31,1172926.25,2260.6,2701736.959991,1171965.2999878,1691.69,1094.3100000000559,1426.25,536.959991000127,465.29998779995367,1094_1426, 537_ 465
1111.0,,2702323.54,1172975.8,2271.06,2701765.130005,1172015.3300171,1722.61,1123.5400000000373,1475.8000000000466,565.1300050001591,515.3300171000883,1124_1476, 565_ 515
1111.89,,2702349.85,1173024.38,2274.19,2701793.48999,1172061.7000122,1752.1,1149.8500000000931,1524.3799999998882,593.4899900001474,561.7000122000463,1150_1524, 593_ 562
1118.88,,2701617.309998,1171755.4000244,1566.17,2702153.099998,1172737.65,2173.04,417.30999800004065,255.40002440009266,953.0999980000779,1237.6499999999069, 417_ 255, 953_1238
1119.25,,2701680.690002,1171863.0999756,1625.16,2702238.04,1172833.71,2226.58,480.69000199995935,363.09997559990734,1038.0400000000373,1333.7099999999627, 481_ 363,1038_1334
1121.27,,2701794.130005,1172053.4899902,1750.74,2702347.76,1173028.55,2274.81,594.1300050001591,553.4899901999161,1147.7599999997765,1528.5500000000466, 594_ 553,1148_1529
1122.19,,2703042.85,1172938.58,2263.61,2701920.740005,1172924.93,2194.75,1842.8500000000931,1438.5800000000745,720.7400050000288,1424.9299999999348,1843_1439, 721_1425
1122.52,,2702929.54,1172940.78,2285.34,2701807.160004,1172922.99,2159.89,1729.5400000000373,1440.780000000028,607.1600040001795,1422.9899999999907,1730_1441, 607_1423
1122.69,,2701733.420013,1171957.4400024,1687.45,2702293.0,1172930.73,2261.99,533.4200129997917,457.4400023999624,1093.0,1430.7299999999814, 533_ 457,1093_1431
1122.8,,2702987.34,1172939.48,2274.64,2701864.630005,1172924.99,2175.24,1787.339999999851,1439.4799999999814,664.6300050001591,1424.9899999999907,1787_1439, 665_1425
1122.9,,2701762.579987,1172003.8699951,1716.71,2702318.96,1172979.24,2270.17,562.5799870002083,503.86999509995803,1118.9599999999627,1479.2399999999907, 563_ 504,1119_1479
1123.09,,2701647.559998,1171813.8499756,1594.16,2702209.7,1172786.13,2213.84,447.55999800004065,313.84997559990734,1009.7000000001863,1286.1299999998882, 448_ 314,1010_1286
1123.76,,2702323.54,1172975.8,2271.06,2701738.170013,1172016.539978,1711.47,1123.5400000000373,1475.8000000000466,538.1700129997917,516.5399780001026,1124_1476, 538_ 517
1124.07,,2702211.29,1172778.71,2209.33,2701626.600006,1171818.6699829,1586.54,1011.2900000000373,1278.7099999999627,426.6000060001388,318.6699828999117,1011_1279, 427_ 319
1124.24,,2702265.08,1172876.49,2236.29,2701680.730011,1171916.0499878,1645.19,1065.0800000000745,1376.4899999999907,480.7300109998323,416.04998779995367,1065_1376, 481_ 416
1124.63,,2701706.309998,1171905.3699951,1654.35,2702265.92,1172880.89,2238.28,506.30999800004065,405.36999509995803,1065.9199999999255,1380.8899999998976, 506_ 405,1066_1381
1125.22,,2702294.31,1172926.25,2260.6,2701709.220001,1171965.1099854,1676.29,1094.3100000000559,1426.25,509.2200009999797,465.1099853999913,1094_1426, 509_ 465
1126.58,,2702349.85,1173024.38,2274.19,2701766.149994,1172060.8099976,1744.27,1149.8500000000931,1524.3799999998882,566.1499939998612,560.8099976000376,1150_1524, 566_ 561
1128.27,,2702240.51,1172828.18,2226.41,2701651.690002,1171865.7399902,1612.8,1040.5099999997765,1328.1799999999348,451.69000199995935,365.73999019991606,1041_1328, 452_ 366
1132.67,,2701794.130005,1172053.4899902,1750.74,2702331.8,1173050.41,2279.13,594.1300050001591,553.4899901999161,1131.7999999998137,1550.4099999999162, 594_ 553,1132_1550
1133.0,,2701680.690002,1171863.0999756,1625.16,2702223.07,1172857.84,2233.41,480.69000199995935,363.09997559990734,1023.0699999998324,1357.8400000000838, 481_ 363,1023_1358
1134.23,,2701617.309998,1171755.4000244,1566.17,2702181.84,1172739.16,2178.28,417.30999800004065,255.40002440009266,981.839999999851,1239.1599999999162, 417_ 255, 982_1239
1135.93,,2701647.559998,1171813.8499756,1594.16,2702195.71,1172808.77,2224.58,447.55999800004065,313.84997559990734,995.7099999999627,1308.7700000000186, 448_ 314, 996_1309
1136.35,,2702211.29,1172778.71,2209.33,2701641.209991,1171795.710022,1584.99,1011.2900000000373,1278.7099999999627,441.20999100012705,295.71002199989744,1011_1279, 441_ 296
1137.02,0.49165,2703042.85,1172938.58,2263.61,2701905.860001,1172947.34,2197.15,1842.8500000000931,1438.5800000000745,705.8600010001101,1447.3400000000838,1843_1439, 706_1447
1137.06,,2701762.579987,1172003.8699951,1716.71,2702306.6,1173002.34,2266.94,562.5799870002083,503.86999509995803,1106.6000000000931,1502.3400000000838, 563_ 504,1107_1502
1137.1,,2702294.31,1172926.25,2260.6,2701724.109985,1171942.4500122,1676.37,1094.3100000000559,1426.25,524.1099849999882,442.45001220004633,1094_1426, 524_ 442
1137.29,,2702174.029999,1172736.72,2177.18,2701612.100006,1171747.9500122,1560.51,974.0299990000203,1236.719999999972,412.1000060001388,247.95001220004633, 974_1237, 412_ 248
1137.45,,2701733.420013,1171957.4400024,1687.45,2702278.58,1172955.73,2267.73,533.4200129997917,457.4400023999624,1078.5800000000745,1455.7299999999814, 533_ 457,1079_1456
1137.52,,2702240.51,1172828.18,2226.41,2701668.609985,1171844.8800049,1610.52,1040.5099999997765,1328.1799999999348,468.6099849999882,344.88000490004197,1041_1328, 469_ 345
1137.56,,2702929.54,1172940.78,2285.34,2701791.98999,1172945.31,2159.6,1729.5400000000373,1440.780000000028,591.9899900001474,1445.3100000000559,1730_1441, 592_1445
1137.7,,2702265.08,1172876.49,2236.29,2701695.600006,1171891.5800171,1644.18,1065.0800000000745,1376.4899999999907,495.6000060001388,391.5800171000883,1065_1376, 496_ 392
1138.63,,2702987.34,1172939.48,2274.64,2701848.729996,1172946.28,2176.58,1787.339999999851,1439.4799999999814,648.7299959999509,1446.280000000028,1787_1439, 649_1446
1139.09,,2701706.309998,1171905.3699951,1654.35,2702251.52,1172905.51,2246.42,506.30999800004065,405.36999509995803,1051.5200000000186,1405.5100000000093, 506_ 405,1052_1406
1139.61,,2702349.85,1173024.38,2274.19,2701779.410004,1172037.8099976,1739.7,1149.8500000000931,1524.3799999998882,579.4100040001795,537.8099976000376,1150_1524, 579_ 538
1140.38,,2702323.54,1172975.8,2271.06,2701751.700012,1171989.1599731,1706.44,1123.5400000000373,1475.8000000000466,551.700011999812,489.1599731000606,1124_1476, 552_ 489
1144.7,,2701617.309998,1171755.4000244,1566.17,2702166.300003,1172759.86,2189.56,417.30999800004065,255.40002440009266,966.3000030000694,1259.8600000001024, 417_ 255, 966_1260
1146.93,,2701794.130005,1172053.4899902,1750.74,2702361.13,1173050.47,2284.35,594.1300050001591,553.4899901999161,1161.1299999998882,1550.469999999972, 594_ 553,1161_1550
1146.96,,2701680.690002,1171863.0999756,1625.16,2702251.29,1172858.05,2230.17,480.69000199995935,363.09997559990734,1051.2900000000373,1358.0500000000466, 481_ 363,1051_1358
1150.86,,2701733.420013,1171957.4400024,1687.45,2702306.12,1172955.69,2270.57,533.4200129997917,457.4400023999624,1106.1200000001118,1455.6899999999441, 533_ 457,1106_1456
1151.02,,2703042.85,1172938.58,2263.61,2701891.929993,1172923.1,2186.38,1842.8500000000931,1438.5800000000745,691.9299929998815,1423.1000000000931,1843_1439, 692_1423
1151.66,,2701762.579987,1172003.8699951,1716.71,2702335.16,1173003.11,2271.69,562.5799870002083,503.86999509995803,1135.160000000149,1503.1100000001024, 563_ 504,1135_1503
1151.96,,2701647.559998,1171813.8499756,1594.16,2702224.83,1172810.73,2227.56,447.55999800004065,313.84997559990734,1024.8300000000745,1310.7299999999814, 448_ 314,1025_1311
1151.99,,2702211.29,1172778.71,2209.33,2701611.869995,1171794.9500122,1571.7,1011.2900000000373,1278.7099999999627,411.86999499984086,294.95001220004633,1011_1279, 412_ 295
1152.23,,2702265.08,1172876.49,2236.29,2701666.73999,1171891.7999878,1629.6,1065.0800000000745,1376.4899999999907,466.7399900001474,391.79998779995367,1065_1376, 467_ 392
1152.29,,2702240.51,1172828.18,2226.41,2701640.200012,1171844.6199951,1600.72,1040.5099999997765,1328.1799999999348,440.200011999812,344.61999509995803,1041_1328, 440_ 345
1152.35,,2702987.34,1172939.48,2274.64,2701835.130005,1172921.22,2172.31,1787.339999999851,1439.4799999999814,635.1300050001591,1421.219999999972,1787_1439, 635_1421
1153.49,,2702323.54,1172975.8,2271.06,2701723.329987,1171990.7700195,1693.07,1123.5400000000373,1475.8000000000466,523.3299870002083,490.7700195000507,1124_1476, 523_ 491
1153.69,,2702349.85,1173024.38,2274.19,2701752.899994,1172037.1400146,1727.92,1149.8500000000931,1524.3799999998882,552.8999939998612,537.1400146000087,1150_1524, 553_ 537
1154.01,,2701706.309998,1171905.3699951,1654.35,2702280.46,1172906.41,2250.42,506.30999800004065,405.36999509995803,1080.4599999999627,1406.4099999999162, 506_ 405,1080_1406
1154.65,,2702294.31,1172926.25,2260.6,2701694.690002,1171939.5,1658.95,1094.3100000000559,1426.25,494.69000199995935,439.5,1094_1426, 495_ 440
1157.13,,2701680.690002,1171863.0999756,1625.16,2702236.39,1172878.06,2235.28,480.69000199995935,363.09997559990734,1036.3900000001304,1378.0600000000559, 481_ 363,1036_1378
1160.49,,2702929.54,1172940.78,2285.34,2701769.100006,1172951.99,2142.34,1729.5400000000373,1440.780000000028,569.1000060001388,1451.9899999999907,1730_1441, 569_1452
1161.26,,2701923.559998,1172938.77,2199.99,2703084.82,1172938.4,2253.27,723.5599980000407,1438.7700000000186,1884.8199999998324,1438.3999999999069, 724_1439,1885_1438
1161.97,,2701810.019989,1172939.62,2166.88,2702971.99,1172938.18,2277.26,610.0199890001677,1439.6200000001118,1771.9900000002235,1438.1799999999348, 610_1440,1772_1438
1162.74,,2701733.420013,1171957.4400024,1687.45,2702290.8,1172977.88,2267.66,533.4200129997917,457.4400023999624,1090.7999999998137,1477.8799999998882, 533_ 457,1091_1478
1162.99,,2701865.770004,1172939.88,2179.24,2703028.76,1172938.28,2265.61,665.7700040000491,1439.8799999998882,1828.7599999997765,1438.280000000028, 666_1440,1829_1438
1164.47,,2702265.08,1172876.49,2236.29,2701681.519989,1171868.789978,1627.1,1065.0800000000745,1376.4899999999907,481.5199890001677,368.78997800010256,1065_1376, 482_ 369
1164.5,,2701762.579987,1172003.8699951,1716.71,2702319.28,1173026.68,2271.72,562.5799870002083,503.86999509995803,1119.279999999795,1526.6799999999348, 563_ 504,1119_1527
1164.58,,2701647.559998,1171813.8499756,1594.16,2702209.81,1172833.71,2229.32,447.55999800004065,313.84997559990734,1009.8100000000559,1333.7099999999627, 448_ 314,1010_1334
1164.92,,2702211.29,1172778.71,2209.33,2701625.339996,1171771.8800049,1573.75,1011.2900000000373,1278.7099999999627,425.33999599982053,271.88000490004197,1011_1279, 425_ 272
1165.17,0.49907999999999997,2703042.85,1172938.58,2263.61,2701877.710007,1172946.4,2186.18,1842.8500000000931,1438.5800000000745,677.7100069997832,1446.3999999999069,1843_1439, 678_1446
1166.22,,2702349.85,1173024.38,2274.19,2701765.130005,1172015.3300171,1722.61,1149.8500000000931,1524.3799999998882,565.1300050001591,515.3300171000883,1150_1524, 565_ 515
1166.27,,2702294.31,1172926.25,2260.6,2701709.709991,1171917.0800171,1658.83,1094.3100000000559,1426.25,509.70999100012705,417.0800171000883,1094_1426, 510_ 417
1166.36,,2701706.309998,1171905.3699951,1654.35,2702263.91,1172929.81,2258.07,506.30999800004065,405.36999509995803,1063.910000000149,1429.8100000000559, 506_ 405,1064_1430
1166.59,,2702240.51,1172828.18,2226.41,2701653.850006,1171819.8300171,1596.03,1040.5099999997765,1328.1799999999348,453.8500060001388,319.8300171000883,1041_1328, 454_ 320
1166.76,,2702987.34,1172939.48,2274.64,2701820.600006,1172946.14,2171.41,1787.339999999851,1439.4799999999814,620.6000060001388,1446.1399999998976,1787_1439, 621_1446
1168.41,,2702323.54,1172975.8,2271.06,2701736.959991,1171965.2999878,1691.69,1123.5400000000373,1475.8000000000466,536.959991000127,465.29998779995367,1124_1476, 537_ 465
1173.92,,2701617.309998,1171755.4000244,1566.17,2702181.19,1172785.03,2208.35,417.30999800004065,255.40002440009266,981.1899999999441,1285.030000000028, 417_ 255, 981_1285
1174.05,,2701680.690002,1171863.0999756,1625.16,2702265.92,1172880.89,2238.28,480.69000199995935,363.09997559990734,1065.9199999999255,1380.8899999998976, 481_ 363,1066_1381
1177.68,,2701733.420013,1171957.4400024,1687.45,2702318.96,1172979.24,2270.17,533.4200129997917,457.4400023999624,1118.9599999999627,1479.2399999999907, 533_ 457,1119_1479
1178.3,,2703042.85,1172938.58,2263.61,2701864.630005,1172924.99,2175.24,1842.8500000000931,1438.5800000000745,664.6300050001591,1424.9899999999907,1843_1439, 665_1425
1178.47,,2701647.559998,1171813.8499756,1594.16,2702238.04,1172833.71,2226.58,447.55999800004065,313.84997559990734,1038.0400000000373,1333.7099999999627, 448_ 314,1038_1334
1178.94,,2702349.85,1173024.38,2274.19,2701738.170013,1172016.539978,1711.47,1149.8500000000931,1524.3799999998882,538.1700129997917,516.5399780001026,1150_1524, 538_ 517
1180.0,,2701762.579987,1172003.8699951,1716.71,2702347.76,1173028.55,2274.81,562.5799870002083,503.86999509995803,1147.7599999997765,1528.5500000000466, 563_ 504,1148_1529
1180.3,,2702987.34,1172939.48,2274.64,2701807.160004,1172922.99,2159.89,1787.339999999851,1439.4799999999814,607.1600040001795,1422.9899999999907,1787_1439, 607_1423
1181.34,,2701706.309998,1171905.3699951,1654.35,2702293.0,1172930.73,2261.99,506.30999800004065,405.36999509995803,1093.0,1430.7299999999814, 506_ 405,1093_1431
1181.52,,2702240.51,1172828.18,2226.41,2701626.600006,1171818.6699829,1586.54,1040.5099999997765,1328.1799999999348,426.6000060001388,318.6699828999117,1041_1328, 427_ 319
1181.94,,2702294.31,1172926.25,2260.6,2701680.730011,1171916.0499878,1645.19,1094.3100000000559,1426.25,480.7300109998323,416.04998779995367,1094_1426, 481_ 416
1182.31,,2702265.08,1172876.49,2236.29,2701651.690002,1171865.7399902,1612.8,1065.0800000000745,1376.4899999999907,451.69000199995935,365.73999019991606,1065_1376, 452_ 366
