station_number,northing_original,easting_original,elevation,easting,northing
5379,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5380,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5381,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5382,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5383,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5384,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5385,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5386,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5387,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5388,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5389,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5390,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5391,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5392,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5393,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5394,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5395,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5396,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5397,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5398,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5399,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5400,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5401,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5402,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5403,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5404,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5405,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5406,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5407,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5408,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5409,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5410,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5411,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5412,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5413,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5414,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5415,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5416,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5417,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5418,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5419,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5420,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5421,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5422,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5423,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5424,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5425,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5426,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5427,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5428,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5429,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5430,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5431,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5432,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5433,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5434,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5435,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5436,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5437,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5438,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5439,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5440,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5441,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5442,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5443,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5444,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5445,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5446,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5447,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5448,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5449,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5450,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
5451,1172818.611,2702467.949,2211.5155,1267.9490000000224,1318.6110000000335
